step,episode,return,loss
3,1,0.0,0.0
5,2,0.0,0.0
6,3,0.0,0.0
8,4,0.0,0.0
9,5,0.0,0.0
10,6,0.0,0.0
12,7,0.0,0.0
15,8,0.0,0.0
16,9,9.0,0.0
17,10,12.0,0.0
19,11,0.0,0.0
24,12,0.0,0.0
25,13,0.0,0.0
27,14,0.0,0.0
29,15,0.0,0.0
31,16,11.0,0.0
32,17,0.0,0.0
34,18,0.0,0.0
35,19,20.0,0.0
36,20,0.0,0.0
37,21,0.0,0.0
38,22,14.0,0.0
40,23,15.0,0.0
42,24,0.0,0.0
43,25,0.0,0.0
46,26,0.0,0.0
48,27,12.0,0.0
49,28,0.0,0.0
51,29,0.0,0.0
56,30,13.0,0.0
59,31,0.0,0.0
60,32,0.0,0.0
62,33,0.0,0.0
64,34,15.0,0.0
65,35,0.0,0.0
66,36,0.0,0.0
67,37,0.0,0.0
72,38,0.0,0.0
73,39,3.0,0.0
75,40,20.0,0.0
78,41,12.0,0.0
79,42,0.0,0.0
80,43,0.0,0.0
81,44,1.0,0.0
82,45,7.0,0.0
84,46,0.0,0.0
85,47,0.0,0.0
86,48,0.0,0.0
88,49,0.0,0.0
89,50,6.0,0.0
90,51,0.0,0.0
91,52,0.0,0.0
92,53,11.0,0.0
96,54,0.0,0.0
98,55,0.0,0.0
100,56,13.0,0.0
101,57,0.0,0.0
104,58,0.0,0.0
105,59,0.0,0.0
110,60,0.0,0.0
115,61,0.0,0.0
116,62,0.0,0.0
120,63,0.0,0.0
124,64,19.0,0.0
127,65,0.0,0.0
129,66,0.0,4.569431304931641
131,67,21.0,0.0
133,68,0.0,0.0
136,69,0.0,0.0
137,70,0.0,0.0
142,71,0.0,0.0
143,72,21.0,0.0
144,73,0.0,0.0
149,74,0.0,0.0
150,75,0.0,0.0
151,76,18.0,0.0
152,77,19.0,0.0
154,78,15.0,0.0
155,79,0.0,0.0
157,80,24.0,0.0
158,81,0.0,0.0
162,82,0.0,0.0
165,83,0.0,0.0
166,84,0.0,0.0
168,85,0.0,0.0
170,86,0.0,0.0
171,87,0.0,0.0
172,88,0.0,0.0
177,89,0.0,0.0
179,90,0.0,0.0
180,91,7.0,0.0
182,92,0.0,0.0
183,93,0.0,0.0
184,94,0.0,0.0
185,95,0.0,0.0
186,96,0.0,0.0
188,97,12.0,0.0
190,98,0.0,0.0
192,99,22.0,0.0
193,100,0.0,0.0
194,101,0.0,0.0
195,102,0.0,0.0
196,103,13.0,0.0
197,104,0.0,0.0
198,105,0.0,0.0
200,106,0.0,0.0
201,107,7.0,0.0
202,108,0.0,0.0
203,109,0.0,0.0
207,110,10.0,0.0
209,111,6.0,0.0
213,112,8.0,0.0
214,113,0.0,0.0
215,114,0.0,0.0
220,115,0.0,0.0
221,116,0.0,0.0
222,117,0.0,0.0
224,118,14.0,0.0
225,119,0.0,0.0
227,120,0.0,0.0
228,121,0.0,0.0
231,122,15.0,0.0
233,123,0.0,0.0
235,124,6.0,0.0
236,125,0.0,0.0
238,126,0.0,0.0
241,127,0.0,0.0
243,128,0.0,0.0
245,129,20.0,0.0
249,130,0.0,0.0
254,131,0.0,0.0
256,132,0.0,0.0
257,133,0.0,6.857436656951904
260,134,21.0,0.0
261,135,0.0,0.0
262,136,0.0,0.0
264,137,29.0,0.0
265,138,10.0,0.0
266,139,0.0,0.0
271,140,0.0,0.0
274,141,0.0,0.0
275,142,28.0,0.0
277,143,5.0,0.0
278,144,0.0,0.0
280,145,18.0,0.0
