step,total_calls,failed_calls,ratio,avg_latency_ms,hint_source
820,933,0,0.0,0.0,expert
821,934,0,0.0,0.0,expert
822,935,0,0.0,0.0,expert
823,936,0,0.0,0.0,expert
824,937,0,0.0,0.0,expert
825,938,0,0.0,0.0,expert
826,939,0,0.0,0.0,expert
827,940,0,0.0,0.0,expert
828,941,0,0.0,0.0,expert
829,942,0,0.0,0.0,expert
830,943,0,0.0,0.0,expert
831,944,0,0.0,0.0,expert
832,945,0,0.0,0.0,expert
833,946,0,0.0,0.0,expert
834,947,0,0.0,0.0,expert
835,948,0,0.0,0.0,expert
836,949,0,0.0,0.0,expert
837,950,0,0.0,0.0,expert
838,951,0,0.0,0.0,expert
839,952,0,0.0,0.0,expert
840,953,0,0.0,0.0,expert
841,954,0,0.0,0.0,expert
842,955,0,0.0,0.0,expert
843,956,0,0.0,0.0,expert
844,957,0,0.0,0.0,expert
845,958,0,0.0,0.0,expert
846,959,0,0.0,0.0,expert
847,960,0,0.0,0.0,expert
848,961,0,0.0,0.0,expert
849,962,0,0.0,0.0,expert
850,963,0,0.0,0.0,expert
851,964,0,0.0,0.0,expert
852,965,0,0.0,0.0,expert
853,966,0,0.0,0.0,expert
854,967,0,0.0,0.0,expert
855,968,0,0.0,0.0,expert
856,969,0,0.0,0.0,expert
857,970,0,0.0,0.0,expert
858,971,0,0.0,0.0,expert
859,972,0,0.0,0.0,expert
860,973,0,0.0,0.0,expert
861,974,0,0.0,0.0,expert
862,975,0,0.0,0.0,expert
863,976,0,0.0,0.0,expert
864,977,0,0.0,0.0,expert
865,978,0,0.0,0.0,expert
866,979,0,0.0,0.0,expert
867,980,0,0.0,0.0,expert
868,981,0,0.0,0.0,expert
869,982,0,0.0,0.0,expert
870,983,0,0.0,0.0,expert
871,984,0,0.0,0.0,expert
872,985,0,0.0,0.0,expert
873,986,0,0.0,0.0,expert
874,987,0,0.0,0.0,expert
875,988,0,0.0,0.0,expert
876,989,0,0.0,0.0,expert
877,990,0,0.0,0.0,expert
878,991,0,0.0,0.0,expert
879,992,0,0.0,0.0,expert
880,993,0,0.0,0.0,expert
881,994,0,0.0,0.0,expert
882,995,0,0.0,0.0,expert
883,996,0,0.0,0.0,expert
884,997,0,0.0,0.0,expert
885,998,0,0.0,0.0,expert
886,999,0,0.0,0.0,expert
887,1000,0,0.0,0.0,expert
888,1001,0,0.0,0.0,expert
889,1002,0,0.0,0.0,expert
890,1003,0,0.0,0.0,expert
891,1004,0,0.0,0.0,expert
892,1005,0,0.0,0.0,expert
893,1006,0,0.0,0.0,expert
894,1007,0,0.0,0.0,expert
895,1008,0,0.0,0.0,expert
896,1009,0,0.0,0.0,expert
897,1010,0,0.0,0.0,expert
898,1011,0,0.0,0.0,expert
899,1012,0,0.0,0.0,expert
900,1013,0,0.0,0.0,expert
901,1014,0,0.0,0.0,expert
902,1015,0,0.0,0.0,expert
903,1016,0,0.0,0.0,expert
904,1017,0,0.0,0.0,expert
905,1018,0,0.0,0.0,expert
906,1019,0,0.0,0.0,expert
907,1020,0,0.0,0.0,expert
908,1021,0,0.0,0.0,expert
909,1022,0,0.0,0.0,expert
910,1023,0,0.0,0.0,expert
911,1024,0,0.0,0.0,expert
912,1025,0,0.0,0.0,expert
913,1026,0,0.0,0.0,expert
914,1027,0,0.0,0.0,expert
915,1028,0,0.0,0.0,expert
916,1029,0,0.0,0.0,expert
917,1030,0,0.0,0.0,expert
918,1031,0,0.0,0.0,expert
919,1032,0,0.0,0.0,expert
920,1033,0,0.0,0.0,expert
921,1034,0,0.0,0.0,expert
922,1035,0,0.0,0.0,expert
923,1036,0,0.0,0.0,expert
924,1037,0,0.0,0.0,expert
925,1038,0,0.0,0.0,expert
926,1039,0,0.0,0.0,expert
927,1040,0,0.0,0.0,expert
928,1041,0,0.0,0.0,expert
929,1042,0,0.0,0.0,expert
930,1043,0,0.0,0.0,expert
931,1044,0,0.0,0.0,expert
932,1045,0,0.0,0.0,expert
933,1046,0,0.0,0.0,expert
934,1047,0,0.0,0.0,expert
935,1048,0,0.0,0.0,expert
936,1049,0,0.0,0.0,expert
937,1050,0,0.0,0.0,expert
938,1051,0,0.0,0.0,expert
939,1052,0,0.0,0.0,expert
940,1053,0,0.0,0.0,expert
941,1054,0,0.0,0.0,expert
942,1055,0,0.0,0.0,expert
943,1056,0,0.0,0.0,expert
944,1057,0,0.0,0.0,expert
945,1058,0,0.0,0.0,expert
946,1059,0,0.0,0.0,expert
947,1060,0,0.0,0.0,expert
948,1061,0,0.0,0.0,expert
949,1062,0,0.0,0.0,expert
950,1063,0,0.0,0.0,expert
951,1064,0,0.0,0.0,expert
952,1065,0,0.0,0.0,expert
953,1066,0,0.0,0.0,expert
954,1067,0,0.0,0.0,expert
955,1068,0,0.0,0.0,expert
956,1069,0,0.0,0.0,expert
957,1070,0,0.0,0.0,expert
958,1071,0,0.0,0.0,expert
959,1072,0,0.0,0.0,expert
960,1073,0,0.0,0.0,expert
961,1074,0,0.0,0.0,expert
962,1075,0,0.0,0.0,expert
963,1076,0,0.0,0.0,expert
964,1077,0,0.0,0.0,expert
965,1078,0,0.0,0.0,expert
966,1079,0,0.0,0.0,expert
967,1080,0,0.0,0.0,expert
968,1081,0,0.0,0.0,expert
969,1082,0,0.0,0.0,expert
970,1083,0,0.0,0.0,expert
971,1084,0,0.0,0.0,expert
972,1085,0,0.0,0.0,expert
973,1086,0,0.0,0.0,expert
974,1087,0,0.0,0.0,expert
975,1088,0,0.0,0.0,expert
976,1089,0,0.0,0.0,expert
977,1090,0,0.0,0.0,expert
978,1091,0,0.0,0.0,expert
979,1092,0,0.0,0.0,expert
980,1093,0,0.0,0.0,expert
981,1094,0,0.0,0.0,expert
982,1095,0,0.0,0.0,expert
983,1096,0,0.0,0.0,expert
984,1097,0,0.0,0.0,expert
985,1098,0,0.0,0.0,expert
986,1099,0,0.0,0.0,expert
987,1100,0,0.0,0.0,expert
988,1101,0,0.0,0.0,expert
989,1102,0,0.0,0.0,expert
990,1103,0,0.0,0.0,expert
991,1104,0,0.0,0.0,expert
992,1105,0,0.0,0.0,expert
993,1106,0,0.0,0.0,expert
994,1107,0,0.0,0.0,expert
995,1108,0,0.0,0.0,expert
996,1109,0,0.0,0.0,expert
997,1110,0,0.0,0.0,expert
998,1111,0,0.0,0.0,expert
999,1112,0,0.0,0.0,expert
1000,1113,0,0.0,0.0,expert
1001,1114,0,0.0,0.0,expert
1002,1115,0,0.0,0.0,expert
1003,1116,0,0.0,0.0,expert
1004,1117,0,0.0,0.0,expert
1005,1118,0,0.0,0.0,expert
1006,1119,0,0.0,0.0,expert
1007,1120,0,0.0,0.0,expert
1008,1121,0,0.0,0.0,expert
1009,1122,0,0.0,0.0,expert
1010,1123,0,0.0,0.0,expert
1011,1124,0,0.0,0.0,expert
1012,1125,0,0.0,0.0,expert
1013,1126,0,0.0,0.0,expert
1014,1127,0,0.0,0.0,expert
1015,1128,0,0.0,0.0,expert
1016,1129,0,0.0,0.0,expert
1017,1130,0,0.0,0.0,expert
1018,1131,0,0.0,0.0,expert
1019,1132,0,0.0,0.0,expert
1020,1133,0,0.0,0.0,expert
1021,1134,0,0.0,0.0,expert
1022,1135,0,0.0,0.0,expert
1023,1136,0,0.0,0.0,expert
1024,1137,0,0.0,0.0,expert
1025,1138,0,0.0,0.0,expert
1026,1139,0,0.0,0.0,expert
1027,1140,0,0.0,0.0,expert
1028,1141,0,0.0,0.0,expert
1029,1142,0,0.0,0.0,expert
1030,1143,0,0.0,0.0,expert
1031,1144,0,0.0,0.0,expert
1032,1145,0,0.0,0.0,expert
1033,1146,0,0.0,0.0,expert
1034,1147,0,0.0,0.0,expert
1035,1148,0,0.0,0.0,expert
1036,1149,0,0.0,0.0,expert
1037,1150,0,0.0,0.0,expert
1038,1151,0,0.0,0.0,expert
1039,1152,0,0.0,0.0,expert
1040,1153,0,0.0,0.0,expert
1041,1154,0,0.0,0.0,expert
1042,1155,0,0.0,0.0,expert
1043,1156,0,0.0,0.0,expert
1044,1157,0,0.0,0.0,expert
1045,1158,0,0.0,0.0,expert
1046,1159,0,0.0,0.0,expert
1047,1160,0,0.0,0.0,expert
1048,1161,0,0.0,0.0,expert
1049,1162,0,0.0,0.0,expert
1050,1163,0,0.0,0.0,expert
1051,1164,0,0.0,0.0,expert
1052,1165,0,0.0,0.0,expert
1053,1166,0,0.0,0.0,expert
1054,1168,0,0.0,0.0,expert
1055,1169,0,0.0,0.0,expert
1056,1170,0,0.0,0.0,expert
1057,1171,0,0.0,0.0,expert
1058,1172,0,0.0,0.0,expert
1059,1173,0,0.0,0.0,expert
1060,1174,0,0.0,0.0,expert
1061,1175,0,0.0,0.0,expert
1062,1176,0,0.0,0.0,expert
1063,1177,0,0.0,0.0,expert
1064,1178,0,0.0,0.0,expert
1065,1179,0,0.0,0.0,expert
1066,1180,0,0.0,0.0,expert
1067,1181,0,0.0,0.0,expert
1068,1182,0,0.0,0.0,expert
1069,1183,0,0.0,0.0,expert
1070,1184,0,0.0,0.0,expert
1071,1185,0,0.0,0.0,expert
1072,1186,0,0.0,0.0,expert
1073,1187,0,0.0,0.0,expert
1074,1188,0,0.0,0.0,expert
1075,1189,0,0.0,0.0,expert
1076,1190,0,0.0,0.0,expert
1077,1191,0,0.0,0.0,expert
1078,1192,0,0.0,0.0,expert
1079,1193,0,0.0,0.0,expert
1080,1194,0,0.0,0.0,expert
1081,1195,0,0.0,0.0,expert
1082,1196,0,0.0,0.0,expert
1083,1197,0,0.0,0.0,expert
1084,1198,0,0.0,0.0,expert
1085,1199,0,0.0,0.0,expert
1086,1200,0,0.0,0.0,expert
1087,1201,0,0.0,0.0,expert
1088,1202,0,0.0,0.0,expert
1089,1203,0,0.0,0.0,expert
1090,1204,0,0.0,0.0,expert
1091,1205,0,0.0,0.0,expert
1092,1206,0,0.0,0.0,expert
1093,1207,0,0.0,0.0,expert
1094,1208,0,0.0,0.0,expert
1095,1209,0,0.0,0.0,expert
1096,1210,0,0.0,0.0,expert
1097,1211,0,0.0,0.0,expert
1098,1212,0,0.0,0.0,expert
1099,1213,0,0.0,0.0,expert
1100,1214,0,0.0,0.0,expert
1101,1215,0,0.0,0.0,expert
1102,1216,0,0.0,0.0,expert
1103,1217,0,0.0,0.0,expert
1104,1218,0,0.0,0.0,expert
1105,1219,0,0.0,0.0,expert
1106,1220,0,0.0,0.0,expert
1107,1221,0,0.0,0.0,expert
1108,1222,0,0.0,0.0,expert
1109,1223,0,0.0,0.0,expert
1110,1224,0,0.0,0.0,expert
1111,1225,0,0.0,0.0,expert
1112,1226,0,0.0,0.0,expert
1113,1227,0,0.0,0.0,expert
1114,1228,0,0.0,0.0,expert
1115,1229,0,0.0,0.0,expert
1116,1230,0,0.0,0.0,expert
1117,1231,0,0.0,0.0,expert
1118,1232,0,0.0,0.0,expert
1119,1233,0,0.0,0.0,expert
1120,1234,0,0.0,0.0,expert
1121,1235,0,0.0,0.0,expert
1122,1236,0,0.0,0.0,expert
1123,1237,0,0.0,0.0,expert
1124,1238,0,0.0,0.0,expert
1125,1239,0,0.0,0.0,expert
1126,1240,0,0.0,0.0,expert
1127,1241,0,0.0,0.0,expert
1128,1242,0,0.0,0.0,expert
1129,1243,0,0.0,0.0,expert
1130,1244,0,0.0,0.0,expert
1131,1245,0,0.0,0.0,expert
1132,1246,0,0.0,0.0,expert
1133,1247,0,0.0,0.0,expert
1134,1248,0,0.0,0.0,expert
1135,1249,0,0.0,0.0,expert
1136,1250,0,0.0,0.0,expert
1137,1251,0,0.0,0.0,expert
1138,1252,0,0.0,0.0,expert
1139,1253,0,0.0,0.0,expert
1140,1254,0,0.0,0.0,expert
1141,1255,0,0.0,0.0,expert
1142,1256,0,0.0,0.0,expert
1143,1257,0,0.0,0.0,expert
1144,1258,0,0.0,0.0,expert
1145,1259,0,0.0,0.0,expert
1146,1260,0,0.0,0.0,expert
1147,1261,0,0.0,0.0,expert
1148,1262,0,0.0,0.0,expert
1149,1263,0,0.0,0.0,expert
1150,1264,0,0.0,0.0,expert
1151,1265,0,0.0,0.0,expert
1152,1266,0,0.0,0.0,expert
1153,1267,0,0.0,0.0,expert
1154,1268,0,0.0,0.0,expert
1155,1269,0,0.0,0.0,expert
1156,1270,0,0.0,0.0,expert
1157,1271,0,0.0,0.0,expert
1158,1272,0,0.0,0.0,expert
1159,1273,0,0.0,0.0,expert
1160,1274,0,0.0,0.0,expert
1161,1275,0,0.0,0.0,expert
1162,1276,0,0.0,0.0,expert
1163,1277,0,0.0,0.0,expert
1164,1278,0,0.0,0.0,expert
1165,1279,0,0.0,0.0,expert
1166,1280,0,0.0,0.0,expert
1167,1281,0,0.0,0.0,expert
1168,1282,0,0.0,0.0,expert
1169,1283,0,0.0,0.0,expert
1170,1284,0,0.0,0.0,expert
1171,1285,0,0.0,0.0,expert
1172,1286,0,0.0,0.0,expert
1173,1287,0,0.0,0.0,expert
1174,1288,0,0.0,0.0,expert
1175,1289,0,0.0,0.0,expert
1176,1290,0,0.0,0.0,expert
1177,1291,0,0.0,0.0,expert
1178,1292,0,0.0,0.0,expert
1179,1293,0,0.0,0.0,expert
1180,1294,0,0.0,0.0,expert
1181,1295,0,0.0,0.0,expert
1182,1296,0,0.0,0.0,expert
1183,1297,0,0.0,0.0,expert
1184,1298,0,0.0,0.0,expert
1185,1299,0,0.0,0.0,expert
1186,1300,0,0.0,0.0,expert
1187,1301,0,0.0,0.0,expert
1188,1302,0,0.0,0.0,expert
1189,1303,0,0.0,0.0,expert
1190,1304,0,0.0,0.0,expert
1191,1305,0,0.0,0.0,expert
1192,1306,0,0.0,0.0,expert
1193,1307,0,0.0,0.0,expert
1194,1308,0,0.0,0.0,expert
1195,1309,0,0.0,0.0,expert
1196,1310,0,0.0,0.0,expert
1197,1311,0,0.0,0.0,expert
1198,1312,0,0.0,0.0,expert
1199,1313,0,0.0,0.0,expert
1200,1314,0,0.0,0.0,expert
1201,1315,0,0.0,0.0,expert
1202,1316,0,0.0,0.0,expert
1203,1317,0,0.0,0.0,expert
1204,1318,0,0.0,0.0,expert
1205,1319,0,0.0,0.0,expert
1206,1320,0,0.0,0.0,expert
1207,1321,0,0.0,0.0,expert
1208,1322,0,0.0,0.0,expert
1209,1323,0,0.0,0.0,expert
1210,1324,0,0.0,0.0,expert
1211,1325,0,0.0,0.0,expert
1212,1326,0,0.0,0.0,expert
1213,1327,0,0.0,0.0,expert
1214,1328,0,0.0,0.0,expert
1215,1329,0,0.0,0.0,expert
1216,1330,0,0.0,0.0,expert
1217,1331,0,0.0,0.0,expert
1218,1332,0,0.0,0.0,expert
1219,1333,0,0.0,0.0,expert
1220,1334,0,0.0,0.0,expert
1221,1335,0,0.0,0.0,expert
1222,1336,0,0.0,0.0,expert
1223,1337,0,0.0,0.0,expert
1224,1338,0,0.0,0.0,expert
1225,1339,0,0.0,0.0,expert
1226,1340,0,0.0,0.0,expert
1227,1341,0,0.0,0.0,expert
1228,1342,0,0.0,0.0,expert
1229,1343,0,0.0,0.0,expert
1230,1344,0,0.0,0.0,expert
1231,1345,0,0.0,0.0,expert
1232,1346,0,0.0,0.0,expert
1233,1347,0,0.0,0.0,expert
1234,1348,0,0.0,0.0,expert
1235,1349,0,0.0,0.0,expert
1236,1350,0,0.0,0.0,expert
1237,1351,0,0.0,0.0,expert
1238,1352,0,0.0,0.0,expert
1239,1353,0,0.0,0.0,expert
1240,1354,0,0.0,0.0,expert
1241,1355,0,0.0,0.0,expert
1242,1356,0,0.0,0.0,expert
1243,1357,0,0.0,0.0,expert
1244,1358,0,0.0,0.0,expert
1245,1359,0,0.0,0.0,expert
1246,1360,0,0.0,0.0,expert
1247,1361,0,0.0,0.0,expert
1248,1362,0,0.0,0.0,expert
1249,1363,0,0.0,0.0,expert
1250,1364,0,0.0,0.0,expert
1251,1365,0,0.0,0.0,expert
1252,1366,0,0.0,0.0,expert
1253,1367,0,0.0,0.0,expert
1254,1368,0,0.0,0.0,expert
1255,1369,0,0.0,0.0,expert
1256,1370,0,0.0,0.0,expert
1257,1371,0,0.0,0.0,expert
1258,1372,0,0.0,0.0,expert
1259,1373,0,0.0,0.0,expert
1260,1374,0,0.0,0.0,expert
1261,1375,0,0.0,0.0,expert
1262,1376,0,0.0,0.0,expert
1263,1377,0,0.0,0.0,expert
1264,1378,0,0.0,0.0,expert
1265,1379,0,0.0,0.0,expert
1266,1380,0,0.0,0.0,expert
1267,1381,0,0.0,0.0,expert
1268,1382,0,0.0,0.0,expert
1269,1383,0,0.0,0.0,expert
1270,1384,0,0.0,0.0,expert
1271,1385,0,0.0,0.0,expert
1272,1386,0,0.0,0.0,expert
1273,1387,0,0.0,0.0,expert
1274,1388,0,0.0,0.0,expert
1275,1389,0,0.0,0.0,expert
1276,1390,0,0.0,0.0,expert
1277,1391,0,0.0,0.0,expert
1278,1392,0,0.0,0.0,expert
1279,1393,0,0.0,0.0,expert
1280,1394,0,0.0,0.0,expert
1281,1395,0,0.0,0.0,expert
1282,1396,0,0.0,0.0,expert
1283,1397,0,0.0,0.0,expert
1284,1398,0,0.0,0.0,expert
1285,1399,0,0.0,0.0,expert
1286,1400,0,0.0,0.0,expert
1287,1401,0,0.0,0.0,expert
1288,1402,0,0.0,0.0,expert
1289,1403,0,0.0,0.0,expert
1290,1404,0,0.0,0.0,expert
1291,1405,0,0.0,0.0,expert
1292,1406,0,0.0,0.0,expert
1293,1407,0,0.0,0.0,expert
1294,1408,0,0.0,0.0,expert
1295,1409,0,0.0,0.0,expert
1296,1410,0,0.0,0.0,expert
1297,1411,0,0.0,0.0,expert
1298,1412,0,0.0,0.0,expert
1299,1413,0,0.0,0.0,expert
1300,1414,0,0.0,0.0,expert
1301,1415,0,0.0,0.0,expert
1302,1416,0,0.0,0.0,expert
1303,1417,0,0.0,0.0,expert
1304,1418,0,0.0,0.0,expert
1305,1419,0,0.0,0.0,expert
1306,1420,0,0.0,0.0,expert
1307,1421,0,0.0,0.0,expert
1308,1422,0,0.0,0.0,expert
1309,1423,0,0.0,0.0,expert
1310,1424,0,0.0,0.0,expert
1311,1425,0,0.0,0.0,expert
1312,1426,0,0.0,0.0,expert
1313,1427,0,0.0,0.0,expert
1314,1428,0,0.0,0.0,expert
1315,1429,0,0.0,0.0,expert
1316,1430,0,0.0,0.0,expert
1317,1431,0,0.0,0.0,expert
1318,1432,0,0.0,0.0,expert
1319,1433,0,0.0,0.0,expert
1320,1434,0,0.0,0.0,expert
1321,1435,0,0.0,0.0,expert
1322,1436,0,0.0,0.0,expert
1323,1437,0,0.0,0.0,expert
1324,1438,0,0.0,0.0,expert
1325,1439,0,0.0,0.0,expert
1326,1440,0,0.0,0.0,expert
1327,1441,0,0.0,0.0,expert
1328,1442,0,0.0,0.0,expert
1329,1443,0,0.0,0.0,expert
1330,1444,0,0.0,0.0,expert
1331,1445,0,0.0,0.0,expert
1332,1446,0,0.0,0.0,expert
1333,1447,0,0.0,0.0,expert
1334,1448,0,0.0,0.0,expert
1335,1449,0,0.0,0.0,expert
1336,1450,0,0.0,0.0,expert
1337,1451,0,0.0,0.0,expert
1338,1452,0,0.0,0.0,expert
1339,1453,0,0.0,0.0,expert
1340,1454,0,0.0,0.0,expert
1341,1455,0,0.0,0.0,expert
1342,1456,0,0.0,0.0,expert
1343,1457,0,0.0,0.0,expert
1344,1458,0,0.0,0.0,expert
1345,1459,0,0.0,0.0,expert
1346,1460,0,0.0,0.0,expert
1347,1461,0,0.0,0.0,expert
1348,1462,0,0.0,0.0,expert
1349,1463,0,0.0,0.0,expert
1350,1464,0,0.0,0.0,expert
1351,1465,0,0.0,0.0,expert
1352,1466,0,0.0,0.0,expert
1353,1467,0,0.0,0.0,expert
1354,1468,0,0.0,0.0,expert
1355,1469,0,0.0,0.0,expert
1356,1470,0,0.0,0.0,expert
1357,1471,0,0.0,0.0,expert
1358,1472,0,0.0,0.0,expert
1359,1473,0,0.0,0.0,expert
1360,1474,0,0.0,0.0,expert
1361,1475,0,0.0,0.0,expert
1362,1476,0,0.0,0.0,expert
1363,1477,0,0.0,0.0,expert
1364,1478,0,0.0,0.0,expert
1365,1479,0,0.0,0.0,expert
1366,1480,0,0.0,0.0,expert
1367,1481,0,0.0,0.0,expert
1368,1482,0,0.0,0.0,expert
1369,1483,0,0.0,0.0,expert
1370,1484,0,0.0,0.0,expert
1371,1485,0,0.0,0.0,expert
1372,1486,0,0.0,0.0,expert
1373,1487,0,0.0,0.0,expert
1374,1488,0,0.0,0.0,expert
1375,1489,0,0.0,0.0,expert
1376,1490,0,0.0,0.0,expert
1377,1491,0,0.0,0.0,expert
1378,1492,0,0.0,0.0,expert
1379,1493,0,0.0,0.0,expert
1380,1494,0,0.0,0.0,expert
1381,1495,0,0.0,0.0,expert
1382,1496,0,0.0,0.0,expert
1383,1497,0,0.0,0.0,expert
1384,1498,0,0.0,0.0,expert
1385,1499,0,0.0,0.0,expert
1386,1500,0,0.0,0.0,expert
1387,1501,0,0.0,0.0,expert
1388,1502,0,0.0,0.0,expert
1389,1503,0,0.0,0.0,expert
1390,1504,0,0.0,0.0,expert
1391,1505,0,0.0,0.0,expert
1392,1506,0,0.0,0.0,expert
1393,1507,0,0.0,0.0,expert
1394,1508,0,0.0,0.0,expert
1395,1509,0,0.0,0.0,expert
1396,1510,0,0.0,0.0,expert
1397,1511,0,0.0,0.0,expert
1398,1512,0,0.0,0.0,expert
1399,1513,0,0.0,0.0,expert
1400,1514,0,0.0,0.0,expert
1401,1515,0,0.0,0.0,expert
1402,1516,0,0.0,0.0,expert
1403,1517,0,0.0,0.0,expert
1404,1518,0,0.0,0.0,expert
1405,1519,0,0.0,0.0,expert
1406,1520,0,0.0,0.0,expert
1407,1521,0,0.0,0.0,expert
1408,1522,0,0.0,0.0,expert
1409,1523,0,0.0,0.0,expert
1410,1524,0,0.0,0.0,expert
1411,1525,0,0.0,0.0,expert
1412,1526,0,0.0,0.0,expert
1413,1527,0,0.0,0.0,expert
1414,1528,0,0.0,0.0,expert
1415,1529,0,0.0,0.0,expert
1416,1530,0,0.0,0.0,expert
1417,1531,0,0.0,0.0,expert
1418,1532,0,0.0,0.0,expert
1419,1533,0,0.0,0.0,expert
1420,1534,0,0.0,0.0,expert
1421,1535,0,0.0,0.0,expert
1422,1536,0,0.0,0.0,expert
1423,1537,0,0.0,0.0,expert
1424,1538,0,0.0,0.0,expert
1425,1539,0,0.0,0.0,expert
1426,1540,0,0.0,0.0,expert
1427,1541,0,0.0,0.0,expert
1428,1542,0,0.0,0.0,expert
1429,1543,0,0.0,0.0,expert
1430,1544,0,0.0,0.0,expert
1431,1545,0,0.0,0.0,expert
1432,1546,0,0.0,0.0,expert
1433,1547,0,0.0,0.0,expert
1434,1548,0,0.0,0.0,expert
1435,1549,0,0.0,0.0,expert
1436,1550,0,0.0,0.0,expert
1437,1551,0,0.0,0.0,expert
1438,1552,0,0.0,0.0,expert
1439,1553,0,0.0,0.0,expert
1440,1554,0,0.0,0.0,expert
1441,1555,0,0.0,0.0,expert
1442,1556,0,0.0,0.0,expert
1443,1557,0,0.0,0.0,expert
1444,1558,0,0.0,0.0,expert
1445,1559,0,0.0,0.0,expert
1446,1560,0,0.0,0.0,expert
1447,1561,0,0.0,0.0,expert
1448,1562,0,0.0,0.0,expert
1449,1563,0,0.0,0.0,expert
1450,1564,0,0.0,0.0,expert
1451,1565,0,0.0,0.0,expert
1452,1566,0,0.0,0.0,expert
1453,1567,0,0.0,0.0,expert
1454,1568,0,0.0,0.0,expert
1455,1569,0,0.0,0.0,expert
1456,1570,0,0.0,0.0,expert
1457,1571,0,0.0,0.0,expert
1458,1572,0,0.0,0.0,expert
1459,1573,0,0.0,0.0,expert
1460,1574,0,0.0,0.0,expert
1461,1575,0,0.0,0.0,expert
1462,1576,0,0.0,0.0,expert
1463,1577,0,0.0,0.0,expert
1464,1578,0,0.0,0.0,expert
1465,1579,0,0.0,0.0,expert
1466,1580,0,0.0,0.0,expert
1467,1581,0,0.0,0.0,expert
1468,1582,0,0.0,0.0,expert
1469,1583,0,0.0,0.0,expert
1470,1584,0,0.0,0.0,expert
1471,1585,0,0.0,0.0,expert
1472,1586,0,0.0,0.0,expert
1473,1587,0,0.0,0.0,expert
1474,1588,0,0.0,0.0,expert
1475,1589,0,0.0,0.0,expert
1476,1590,0,0.0,0.0,expert
1477,1591,0,0.0,0.0,expert
1478,1592,0,0.0,0.0,expert
1479,1593,0,0.0,0.0,expert
1480,1594,0,0.0,0.0,expert
1481,1595,0,0.0,0.0,expert
1482,1596,0,0.0,0.0,expert
1483,1597,0,0.0,0.0,expert
1484,1598,0,0.0,0.0,expert
1485,1599,0,0.0,0.0,expert
1486,1600,0,0.0,0.0,expert
1487,1601,0,0.0,0.0,expert
1488,1602,0,0.0,0.0,expert
1489,1603,0,0.0,0.0,expert
1490,1604,0,0.0,0.0,expert
1491,1605,0,0.0,0.0,expert
1492,1606,0,0.0,0.0,expert
1493,1607,0,0.0,0.0,expert
1494,1608,0,0.0,0.0,expert
1495,1609,0,0.0,0.0,expert
1496,1610,0,0.0,0.0,expert
1497,1611,0,0.0,0.0,expert
1498,1612,0,0.0,0.0,expert
1499,1613,0,0.0,0.0,expert
1500,1614,0,0.0,0.0,expert
1501,1615,0,0.0,0.0,expert
1502,1616,0,0.0,0.0,expert
1503,1617,0,0.0,0.0,expert
1504,1618,0,0.0,0.0,expert
1505,1619,0,0.0,0.0,expert
1506,1620,0,0.0,0.0,expert
1507,1621,0,0.0,0.0,expert
1508,1622,0,0.0,0.0,expert
1509,1623,0,0.0,0.0,expert
1510,1624,0,0.0,0.0,expert
1511,1625,0,0.0,0.0,expert
1512,1626,0,0.0,0.0,expert
1513,1627,0,0.0,0.0,expert
1514,1628,0,0.0,0.0,expert
1515,1629,0,0.0,0.0,expert
1516,1630,0,0.0,0.0,expert
1517,1631,0,0.0,0.0,expert
1518,1632,0,0.0,0.0,expert
1519,1633,0,0.0,0.0,expert
1520,1634,0,0.0,0.0,expert
1521,1635,0,0.0,0.0,expert
1522,1636,0,0.0,0.0,expert
1523,1637,0,0.0,0.0,expert
1524,1638,0,0.0,0.0,expert
1525,1639,0,0.0,0.0,expert
1526,1640,0,0.0,0.0,expert
1527,1641,0,0.0,0.0,expert
1528,1642,0,0.0,0.0,expert
1529,1643,0,0.0,0.0,expert
1530,1644,0,0.0,0.0,expert
1531,1645,0,0.0,0.0,expert
1532,1646,0,0.0,0.0,expert
1533,1647,0,0.0,0.0,expert
1534,1648,0,0.0,0.0,expert
1535,1649,0,0.0,0.0,expert
1536,1650,0,0.0,0.0,expert
1537,1651,0,0.0,0.0,expert
1538,1652,0,0.0,0.0,expert
1539,1653,0,0.0,0.0,expert
1540,1654,0,0.0,0.0,expert
1541,1655,0,0.0,0.0,expert
1542,1656,0,0.0,0.0,expert
1543,1657,0,0.0,0.0,expert
1544,1658,0,0.0,0.0,expert
1545,1659,0,0.0,0.0,expert
1546,1660,0,0.0,0.0,expert
1547,1661,0,0.0,0.0,expert
1548,1662,0,0.0,0.0,expert
1549,1663,0,0.0,0.0,expert
1550,1664,0,0.0,0.0,expert
1551,1665,0,0.0,0.0,expert
1552,1666,0,0.0,0.0,expert
1553,1667,0,0.0,0.0,expert
1554,1668,0,0.0,0.0,expert
1555,1669,0,0.0,0.0,expert
1556,1670,0,0.0,0.0,expert
1557,1671,0,0.0,0.0,expert
1558,1672,0,0.0,0.0,expert
1559,1673,0,0.0,0.0,expert
1560,1674,0,0.0,0.0,expert
1561,1675,0,0.0,0.0,expert
1562,1676,0,0.0,0.0,expert
1563,1677,0,0.0,0.0,expert
1564,1678,0,0.0,0.0,expert
1565,1679,0,0.0,0.0,expert
1566,1680,0,0.0,0.0,expert
1567,1681,0,0.0,0.0,expert
